id,docket,party,itemName,erpItemCode,rmItemCode,productCostActual,productCostExpected,productStatus,costActual,costExpected,costStatus,qrStatus,vaPercent,quotedRate
"cmt2qo1zz000cwwv37q6b0ziy","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Resilient Seated type Sluice Valve PN16,1100mm,with Flange End As Per IS: 1538","FSC030602","","1072500","","NO_BOM_FOR_CODE|STALE_GATE","1169883","1169883","MATCH","QR_MISMATCH exp~1871812.8","60","1871810.00"
"cmt2qo1zz0005wwv3dddfb6jz","GMD/2026-27/368","CLASSIC NETWORK PVT LTD","DI Disc Concentric type Butterfly Valve PN16,1600mm,with Flange End As Per IS: 1538.","FBC010281","","750000","","NO_BOM_FOR_CODE|STALE_GATE","818100","818100","MATCH","QR_MISMATCH exp~1349865","65.00","1349870.00"
"cmt2uiyah0000w4v306msclte","GMD/2026-27/355","SHIELD AND ALLIED","CI Air Valve with Flanges, Conforming to IS 14845 - 2000, Kinetic Air Valve Type DS1, Size 40mm","FDC040001","FTD050001","2200","14.598540145985401","MISMATCH diff=2185.40","2399.76","2399.76","MATCH","QR_OK","35","3240.00"
"cmt2xkwwg0002j8v3d3zk5oqb","GMD/2026-27/369","New National Construction Co.","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa. 300mm  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538","FSD040003","RCB040002","","","NULL_BOTH","16433","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20","19720.00"
"cmt2xkwwg0003j8v3cvv5onif","GMD/2026-27/369","New National Construction Co.","Ductile Iron Body & Disc  Resilient Seated type Tamper Proof Air Valve Of PN - 1.6 MPa. 80mm As Per AWWA C 512   with Flange End As Per IS: 1538","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3114.72","3114.72","MATCH","QR_OK","33.56","4160.00"
"cmt3w29c00006j8v30lqoo4nk","GMD/2026-27/370","Jain Irrigation","Ductile Iron Body & Disc  Concentric type Butterfly Valve Of PN - 1.6 MPa. 1500mm As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010261","","650000","","NO_BOM_FOR_CODE|STALE_GATE","723060","723060","MATCH","QR_MISMATCH exp~1199990.4","65.96","1200000.00"
"cmt6uk0l7074oq4v3hnvpv01v","GMD/2026-27/371","LUMINO INDUSTRIES LIMITED","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa,200mm,  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSC060011","RSD120003","1600","1600","MATCH","1745.28","1745.28","MATCH","QR_MISMATCH exp~2356.1","35","2360.00"
"cmt6uk0l7074mq4v39b2opt34","GMD/2026-27/371","LUMINO INDUSTRIES LIMITED","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa,100mm,  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","30",""
"cmt6uk0l7074nq4v3h0yosasv","GMD/2026-27/371","LUMINO INDUSTRIES LIMITED","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa,150mm, The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmt6uk0l7074pq4v374lc92rm","GMD/2026-27/371","LUMINO INDUSTRIES LIMITED","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa,250mm,  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmt6uk0l6074lq4v31ivk1lpx","GMD/2026-27/371","LUMINO INDUSTRIES LIMITED","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa, 80mm, The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmt6v3wob074tq4v3dh30m9u8","GMD/2026-27/372","MAHOT CORPORATION","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.6 MPa,450mm , The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040030","RSD100032","","","NULL_BOTH","","","NULL_BOTH","","35","63200.00"
"cmt6w7ai10003wkv30k1mn11k","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Concentric type Butterfly Valve Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538,2400mm","FBC010441","","","","NO_BOM_FOR_CODE","1189024","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","65","1961890.00"
"cmt6w7ai1000awkv32y74obig","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,250mm","FSD040084","","","","NO_BOM_FOR_CODE","14469","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.98","19530.00"
"cmt6w7ai10005wkv35hbav3o5","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,700mm","FSD040077","","","","NO_BOM_FOR_CODE","230734","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~323027.6","40","323030.00"
"cmt6w7ai10008wkv3huxv6hwe","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,250mm","FSD040084","","","","NO_BOM_FOR_CODE","14469","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.98","19530.00"
"cmt6w7ai10004wkv3wt0j4x0n","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,300mm","FSD040003","RCB040002","","","NULL_BOTH","19646","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.99","26520.00"
"cmt6w7ai1000dwkv3oewuz327","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Tamper Proof Air Valve With Isolation Sluice Valve Of PN - 1.0 MPa. AIR VALVE AS PER AWWA C 512 & SLUICE VALVE AS AS PER IS 5163/IS : 14846 PER with Flange End As Per IS: 1538,200mm","FVC030012","","","","NO_BOM_FOR_CODE","16669","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.98","22500.00"
"cmt6w7ai10006wkv3qjb8081w","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Tamper Proof Air Valve With Isolation Sluice Valve Of PN - 1.0 MPa. AIR VALVE AS PER AWWA C 512 & SLUICE VALVE AS AS PER IS 5163/IS : 14846 PER with Flange End As Per IS: 1538,200mm","FVC030012","","","","NO_BOM_FOR_CODE","16669","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.98","22500.00"
"cmt6w7ai1000cwkv333w09x3n","GMD/2026-27/373","NCC LIMITED","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,300mm","FSD040003","RCB040002","","","NULL_BOTH","19646","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","34.99","26520.00"
"cmt8cee680003osv3i4y08nsr","GMD/2026-27/375","H C JAIN ENGINEERING PVT LTD","Actuator Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 10 MPa. As Per IS 5163/IS : 14846 with Flange End As Per IS: 1538,100mm","FSD040018","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35","90500.00"
"cmt8cee680002osv32x0bksar","GMD/2026-27/375","H C JAIN ENGINEERING PVT LTD","Actuator Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 10 MPa. As Per IS 5163/IS : 14846 with Flange End As Per IS: 1538,80mm","FSD040017","","","","NO_BOM_FOR_CODE","54405","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","65.61","90100.00"
"cmt8cee680004osv3x1s0v2w7","GMD/2026-27/375","H C JAIN ENGINEERING PVT LTD","Actuator Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 10 MPa. As Per IS 5163/IS : 14846 with Flange End As Per IS: 1538,150mm","FSD040019","","","","NO_BOM_FOR_CODE","57605","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~93498.7","62.31","93500.00"
"cmt8cee680006osv36jk458si","GMD/2026-27/375","H C JAIN ENGINEERING PVT LTD","Ductile Iron Body & Disc Resilient Seated type scour Valve Of PN - 1.0 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,150mm","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","35","6000.00"
"cmt8cee680005osv3rpwhjgh4","GMD/2026-27/375","H C JAIN ENGINEERING PVT LTD","Actuator Op. Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 10 MPa. As Per IS 5163/IS : 14846 with Flange End As Per IS: 1538,200mm","FSD040020","","","","NO_BOM_FOR_CODE","58294","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~97298.5","66.91","97300.00"
"cmt9m23k100043sv3boo8xov4","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 2400mm, P.N. 10 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010441","","","","NO_BOM_FOR_CODE","1077939","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~1778599.4","65","1778600.00"
"cmt9mqro300063sv3xo2mo4wv","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Auto + HW OP. Ductile Iron Body & Disc  Resilient Seated type Tamper Proof Air Valve 200 mm P.N. 10With Isolation Sluice Valve Of PN - 1.0 MPa. AIR VALVE AS PER AWWA C 512  & SLUICE VALVE AS AS PER IS 5163/IS : 14846 PER with Flange End As Per IS: 1538.","FTC040021","FTD050005","1600","2520","MISMATCH diff=920.00","15587","1745.28","MISMATCH diff=13841.72","QR_MISMATCH exp~21042.5","35","21040.00"
"cmt9mqro300093sv3hybhxt85","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc  Resilient Seated 1600 mm, P.N. 10 type Dual Plate Check Valve Of PN - 1.6 MPa. As Per API : 594 with Flange End As Per IS: 1538.","FCF090047","","","","NO_BOM_FOR_CODE","562900","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","30","731770.00"
"cmt9mqro4000d3sv340oejtx4","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Auto Op. Ductile Iron Body & Disc  Resilient Seated type Tamper Proof Air Valve 200mm P.N. 10 Of PN - 1.6 MPa. As Per AWWA C 512   with Flange End As Per IS: 1538.","FDC040021","","","","NO_BOM_FOR_CODE","9031","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~12191.9","35","12190.00"
"cmt9mqro4000c3sv3ft52ur1n","GMD/2026-27/376","SPML Infra Limited","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 300mm P.N. 10 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSC030272","","","","NO_BOM_FOR_CODE","19646","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~23575.2","20","23580.00"
"cmt9mqro300053sv3szesthq2","GMD/2026-27/376","SPML Infra Limited","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 700mm, P.N. 10 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040075","","","","NO_BOM_FOR_CODE","230734","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~299954.2","30","299950.00"
"cmt9mqro300083sv3yjl6r8p8","GMD/2026-27/376","SPML Infra Limited","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 250 mm, P.N. 10 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~15657.6","20","15660.00"
"cmt9mqro3000a3sv3p3wictz6","GMD/2026-27/376","SPML Infra Limited","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 250mm P.N. 10 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSC030242","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~15657.6","20","15660.00"
"cmt9mqro4000b3sv3u6h6bu9p","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Lever OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 2400mm P.N. 10 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010441","","","","NO_BOM_FOR_CODE","1077939","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~1778599.4","65","1778600.00"
"cmt9mqro300073sv33k67ltou","GMD/2026-27/376","SPML Infra Limited","“DALUI” make Lever and Auto. OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve  1600 mm, P.N. 10 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010283","","","","NO_BOM_FOR_CODE","584406","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","65","964270.00"
"cmt9vyyyn07633sv37h3x349s","GMD/2026-27/379","South Eastern Coalfields Limited","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,200mm","FSC030212","","14542","","NO_BOM_FOR_CODE|STALE_GATE","15705.36","15705.36","MATCH","QR_MISMATCH exp~21202.2","35","21200.00"
"cmt9vyyyn07643sv3jqd0qyk4","GMD/2026-27/379","South Eastern Coalfields Limited","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,150mm","FSD030182","","10164","","NO_BOM_FOR_CODE|STALE_GATE","10977.12","10977.12","MATCH","QR_MISMATCH exp~14819.1","35","14820.00"
"cmt9vyyyn07663sv3bdyleadg","GMD/2026-27/379","South Eastern Coalfields Limited","DI/CI Foot Valves 250mm","FCF020009","","34000","","NO_BOM_FOR_CODE|STALE_GATE","36720","36720","MATCH","QR_MISMATCH exp~44064","20","44060.00"
"cmt9vyyyn076b3sv3lkd295c0","GMD/2026-27/379","South Eastern Coalfields Limited","DI SWING TYPE NON RETURN VALVE 100MM,PN16","FCE080020","","8700","","NO_BOM_FOR_CODE|STALE_GATE","9396","9396","MATCH","QR_MISMATCH exp~28188","200","28190.00"
"cmt9vyyyn07673sv3j4vqnwb3","GMD/2026-27/379","South Eastern Coalfields Limited","DI/CI Foot Valves 200mm","FCE040010","","31500","","NO_BOM_FOR_CODE|STALE_GATE","34020","34020","MATCH","QR_MISMATCH exp~40824","20","40820.00"
"cmt9vyyyn07683sv3eyg8b00n","GMD/2026-27/379","South Eastern Coalfields Limited","DI/CI Foot Valves 150mm","FCF020007","","17500","","NO_BOM_FOR_CODE|STALE_GATE","18900","18900","MATCH","QR_OK","20","22680.00"
"cmt9vyyyn076a3sv37fndmkrt","GMD/2026-27/379","South Eastern Coalfields Limited","DI SWING TYPE NON RETURN VALVE 150MM,PN16","FCF090032","RNC010004","14260","","UNEXPECTED_FILLED","15400.8","15400.8","MATCH","QR_MISMATCH exp~46202.4","200","46200.00"
"cmt9vyyyn07653sv3kexh2km6","GMD/2026-27/379","South Eastern Coalfields Limited","Ductile Iron Body & Disc Resilient Seated type Sluice Valve Of PN - 1.6 MPa. The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body) with Flange End As Per IS: 1538,100mm","FSD030098","RSE100002","6650","","UNEXPECTED_FILLED","7182","7182","MATCH","QR_MISMATCH exp~9695.7","35","9700.00"
"cmt9vyyyn07693sv33tfwq3jg","GMD/2026-27/379","South Eastern Coalfields Limited","DI/CI Foot Valves 100mm","FCF020001","","11500","","NO_BOM_FOR_CODE|STALE_GATE","12420","12420","MATCH","QR_MISMATCH exp~14904","20","14900.00"
"cmt9xptnd076f3sv3rr0l9vcl","GMD/2026-27/380","Bharat Coking Coal Limited","Ductile Iron Body & Disc  Resilient Seated type Sluice Valve Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538,80mm","FSC030062","","4000","","NO_BOM_FOR_CODE|STALE_GATE","4320","4320","MATCH","QR_MISMATCH exp~5616","30","5620.00"
"cmtb249c2077a3sv33pnd656q","GMD/2026-27/384","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","DI BUTTERFLY VALVE 500mm P.N. 16","FBC020515","FBD020551","","","NULL_BOTH","","","NULL_BOTH","","35","81090.00"
"cmtb249c207783sv3olhjy00r","GMD/2026-27/384","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","DI SLUICE VALVE 100 mm P.N. 16","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25","3400.00"
"cmtb249c207793sv3whf8mtb2","GMD/2026-27/384","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","DI AIR VALVE 100 mm P.N. 16","FTC040013","FTD050018","5421","5421","MATCH","5971.77","5971.77","MATCH","QR_MISMATCH exp~8061.9","35","8060.00"
"cmtb249c2077b3sv3933evvg0","GMD/2026-27/384","MEGHA ENGINEERING & INFRASTRUCTURES LTD.","DI SLUICE VALVE 250mm P.N. 16","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20","20360.00"
"cmtb6fisv077f3sv3g7yg9725","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Lever OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 1200 mm P.N. 16Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010201","","","","NO_BOM_FOR_CODE","349111","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~576033.2","65","576030.00"
"cmtb6ydl4077g3sv3g11rmk1l","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 250MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20.02","15660.00"
"cmtb72z5e077h3sv3uvun1pd9","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Lever OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 800MM P.N. 16 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBD010121","FBC010121","","","NULL_BOTH","131087","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~176967.5","35","176970.00"
"cmtb786ao077i3sv3qw0fwgyf","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 250MM P.N. 16Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20.02","15660.00"
"cmtb7aydt077j3sv3xkafd4cu","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Lever OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 2000MM P.N. 16 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010361","FBD010369","990000","990000","MATCH","1079892","1079892","MATCH","QR_MISMATCH exp~1425025.5","31.96","1424990.00"
"cmtb7gg1v077k3sv3k32s3dah","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 250MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040084","","","","NO_BOM_FOR_CODE","13048","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","20.02","15660.00"
"cmtb7j7p3077l3sv3vacsw795","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 600MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040091","","","","NO_BOM_FOR_CODE","113723","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","30","147840.00"
"cmtb7mc3i077m3sv36k1836so","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 1000MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040136","","","","NO_BOM_FOR_CODE","567448","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~737682.4","30","737680.00"
"cmtb7q5fg077n3sv3l8vfblni","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Auto Op. Ductile Iron Body & Disc  Resilient Seated type Tamper Proof Air Valve 200MM PN 16  Of PN - 1.6 MPa. As Per AWWA C 512   with Flange End As Per IS: 1538.","FDC040021","","","","NO_BOM_FOR_CODE","15587","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~21039.3","34.98","21040.00"
"cmtb8ja6a077p3sv3h0w82k2o","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make HW Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 300MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040003","RCB040002","","","NULL_BOTH","19646","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~23579.1","20.02","23580.00"
"cmtb8rz48077q3sv3zfa3wkht","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Auto Op. Ductile Iron Body & Disc  Resilient Seated type Dual Plate Check Valve 600MM P.N. 16 Of PN - 1.6 MPa. As Per API : 594 with Flange End As Per IS: 1538.","FCE080035","","","","NO_BOM_FOR_CODE","66598","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~76587.7","15","76590.00"
"cmtb8v3g3077r3sv3h4fjl1rg","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Lever and Auto. OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 600MM P.N. 16 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010063","","","","NO_BOM_FOR_CODE","142262","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~192053.7","35","192050.00"
"cmtb8yhbv077s3sv3e0glqj99","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Lever and Auto. OP. Ductile Iron Body & Disc  Concentric type Butterfly Valve 1200MM P.N. 16 Of PN - 1.6 MPa. As Per BS: 5155 // IS : 13095 with Flange End As Per IS: 1538.","FBC010203","","","","NO_BOM_FOR_CODE","419111","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~691533.1","65","691530.00"
"cmtb920fb077t3sv36ojk0hxz","GMD/2026-27/385","M/S SB Enterprise","“DALUI” make Auto. Op. Ductile Iron Body & Disc  Resilient Seated type Sluice Valve 600MM P.N. 16 Of PN - 1.0 MPa.  The Valve face to face shall be as per BS : 5163/IS : 14846(PD type, Short Body)  with Flange End As Per IS: 1538.","FSD040024","","","","NO_BOM_FOR_CODE","183723","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","30","238840.00"
